,lat,category,name,transactions,reviews,rating,price_scale,Distance_from_Bike_Station
322,-122.6824299,Sushi Bars,Momoyama,"['pickup', 'delivery']",118,4.5,3,423
323,-122.6824299,Cafes,Snow Bunny Coffee,['delivery'],95,4.5,1,84
324,-122.6824299,American (Traditional),The Triple Lindy,[],82,4.5,2,511
325,-122.6824299,Pizza,Pizzicato Pearl,"['pickup', 'delivery']",77,3.5,1,73
326,-122.6824299,Lounges,Olive or Twist,['delivery'],155,4.5,2,291
327,-122.6824299,Cocktail Bars,Bar Rione,['delivery'],47,4.5,2,375
328,-122.6824299,American (Traditional),Emerald Line,['delivery'],60,4.5,2,554
329,-122.6824299,Ice Cream & Frozen Yogurt,Cool Moon Ice Cream,"['pickup', 'delivery']",502,4.5,2,393
330,-122.6824299,Coffee & Tea,Nossa Familia Coffee,['delivery'],240,4.5,1,322
331,-122.6824299,Coffee & Tea,Sisters Coffee Company - Portland,['delivery'],271,4.5,2,219
332,-122.6824299,Bakeries,Lovejoy Bakers,['delivery'],499,3.5,2,270
333,-122.6896772,Italian,Gilda's Italian Restaurant,"['pickup', 'delivery', 'restaurant_reservation']",577,4.5,2,111
334,-122.6896772,Mediterranean,Mediterranean Exploration Company,['delivery'],925,4.5,2,568
335,-122.6896772,Wine Bars,Andina,['delivery'],3202,4.5,3,627
336,-122.6896772,Salad,The Soop,"['pickup', 'delivery']",92,5.0,2,102
337,-122.6896772,Tabletop Games,Mox Boarding House - Portland,[],97,4.5,2,141
338,-122.6896772,American (New),Gracie's,['delivery'],339,4.0,2,184
339,-122.6896772,Italian,Grassa,"['pickup', 'delivery']",1971,4.0,2,492
340,-122.6896772,Seafood,Jake's Famous Crawfish,"['pickup', 'delivery']",1812,4.0,3,486
341,-122.6896772,Mediterranean,Lil' Shalom,"['pickup', 'delivery']",522,4.5,2,491
342,-122.6896772,Mediterranean,Carina Lounge,"['pickup', 'delivery']",197,4.5,2,547
343,-122.6896772,Sports Bars,The Civic Taproom & Bottle Shop,"['pickup', 'delivery']",84,4.5,2,87
344,-122.6896772,Lounges,Driftwood Room,['delivery'],305,4.5,2,185
345,-122.6896772,Burmese,Top Burmese,"['pickup', 'delivery']",380,4.5,2,578
346,-122.6896772,Cocktail Bars,The Lounge At Gilda's,[],18,4.0,2,111
347,-122.6896772,Breakfast & Brunch,HunnyMilk,['delivery'],371,4.5,2,237
348,-122.6896772,Donuts,Coco Donuts - Uptown,"['pickup', 'delivery']",132,4.5,1,32
349,-122.6896772,Chicken Shop,Nong’s Khao Man Gai,"['pickup', 'delivery']",295,4.5,2,416
350,-122.6896772,American (New),Cassidy's Restaurant and Bar,"['pickup', 'delivery']",205,4.0,2,358
351,-122.6896772,Bakeries,Ken's Artisan Bakery,['delivery'],891,4.5,1,522
352,-122.6896772,Pubs,10 Barrel Brewing Portland,"['pickup', 'delivery']",1088,4.0,2,555
353,-122.6567262,Mediterranean,Nicholas Restaurant,"['delivery', 'pickup']",1329,4.0,2,178
354,-122.6567262,Vietnamese,XinhXinh Vietnamese Bistro,"['delivery', 'pickup']",191,4.5,2,75
355,-122.6567262,Russian,Kachka,['delivery'],1076,4.5,3,350
356,-122.6567262,Comedy Clubs,Helium Comedy Club,[],390,3.0,2,112
357,-122.6567262,Lounges,White Owl Social Club,['delivery'],470,3.0,2,112
358,-122.6567262,Sushi Bars,Wasabi Sushi,"['delivery', 'pickup']",186,4.0,1,76
359,-122.6567262,Ramen,AFURI IZAKAYA,"['delivery', 'pickup']",968,4.0,2,381
360,-122.6567262,Bakeries,Pacific Pie Company,"['delivery', 'pickup']",465,4.0,1,184
361,-122.6567262,Sandwiches,Lardo,"['delivery', 'pickup']",1337,4.0,2,300
362,-122.6567262,Latin American,Teote House Cafe,"['delivery', 'pickup']",873,4.0,2,297
363,-122.6567262,Cajun/Creole,Le Bistro Montage Ala Cart,"['delivery', 'pickup']",72,4.5,2,113
364,-122.6567262,Mexican,Que Pasa Cantina,"['delivery', 'pickup']",362,4.0,2,260
365,-122.6567262,Street Vendors,Hawthorne Asylum,['delivery'],121,4.5,2,79
366,-122.6567262,Pizza,Pyro Pizza,['delivery'],374,4.5,1,270
367,-122.6567262,Food Stands,Chicken and Guns,"['delivery', 'pickup']",496,4.0,2,256
368,-122.6567262,Burgers,PDX Sliders,"['delivery', 'pickup']",1095,4.5,2,4382
369,-122.6567262,Thai,Thai Champa,['delivery'],374,4.5,1,1083
370,-122.6567262,"Beer, Wine & Spirits",New Deal Distillery & Bottle Shop,[],114,4.5,2,133
371,-122.6567262,Sushi Bars,Rollin' Fresh,['delivery'],88,4.0,2,124
372,-122.6567262,Soul Food,Nacheaux,"['delivery', 'pickup']",105,5.0,2,602
373,-122.6818129,Brewpubs,Deschutes Brewery Portland Public House,"['pickup', 'delivery']",3427,4.0,2,103
374,-122.6818129,Southern,Screen Door Pearl District,['delivery'],576,4.5,2,69
375,-122.6818129,Thai,Farmhouse Kitchen Thai Cuisine,[],499,4.0,2,120
376,-122.6818129,Mediterranean,Mediterranean Exploration Company,['delivery'],925,4.5,2,288
377,-122.6818129,Italian,Grassa,"['pickup', 'delivery']",1971,4.0,2,216
378,-122.6818129,Seafood,Jake's Famous Crawfish,"['pickup', 'delivery']",1812,4.0,3,190
379,-122.6818129,Italian,Piattino,"['pickup', 'delivery']",517,4.0,2,163
380,-122.6818129,Pizza,Oven and Shaker,['delivery'],779,4.0,2,153
381,-122.6818129,Thai,Thai Peacock,"['pickup', 'delivery']",1054,4.0,2,168
382,-122.6818129,Breakfast & Brunch,Cheryl’s on 12th,"['pickup', 'delivery']",2409,4.5,2,230
383,-122.6818129,Greek,Eleni's Philoxenia,"['pickup', 'delivery']",355,4.0,2,163
384,-122.6818129,Wine Bars,Andina,['delivery'],3202,4.5,3,360
385,-122.6818129,French,Maurice,[],225,4.0,2,160
386,-122.6818129,Sushi Bars,Bamboo Sushi,['delivery'],713,4.0,2,178
387,-122.6818129,Cinema,Living Room Theaters,"['pickup', 'delivery']",597,4.0,2,162
388,-122.6818129,Lounges,Teardrop Cocktail Lounge,['delivery'],904,4.5,2,165
389,-122.6818129,Pizza,Sizzle Pie,[],840,3.5,1,121
390,-122.6818129,Sushi Bars,Masu Sushi,"['pickup', 'delivery']",747,4.0,2,215
391,-122.6818129,Brewpubs,Von Ebert Brewing,"['pickup', 'delivery']",355,4.0,2,220
392,-122.6818129,Sandwiches,Lardo,"['pickup', 'delivery']",1225,4.0,2,235
393,-122.6941484,Mediterranean,Carina Lounge,"['pickup', 'delivery']",197,4.5,2,67
394,-122.6941484,Burmese,Top Burmese,"['delivery', 'pickup']",380,4.5,2,68
395,-122.6941484,Lounges,Pope House Bourbon Lounge,['delivery'],334,4.0,2,17
396,-122.6941484,American (Traditional),McMenamins Blue Moon Tavern & Grill,['delivery'],306,3.0,2,19
397,-122.6941484,Chinese,Kung POW!,"['pickup', 'delivery']",374,3.5,2,19
398,-122.6941484,Bakeries,Ken's Artisan Bakery,['delivery'],891,4.5,1,103
399,-122.6941484,Sports Bars,Lightning Will Bar & Grill,"['pickup', 'delivery']",111,4.0,2,132
400,-122.6941484,Fondue,Urban Fondue,['delivery'],476,3.5,3,57
401,-122.6941484,American (New),North 45,['delivery'],336,3.5,2,44
402,-122.6941484,Lounges,Bartini,['delivery'],591,4.0,2,52
403,-122.6941484,Italian,Serratto,['delivery'],705,4.0,3,299
404,-122.6941484,American (New),Papa Haydn Northwest,['delivery'],1296,4.0,2,394
405,-122.6941484,Karaoke,Voicebox Karaoke - NW Portland,[],181,4.0,2,76
406,-122.6941484,Pizza,Silver Dollar Pizza Company,"['pickup', 'delivery']",129,3.0,1,44
407,-122.6941484,Thai,Thai Bloom!,['delivery'],639,4.0,2,367
408,-122.6941484,Cocktail Bars,The Pharmacy,['delivery'],49,4.0,2,44
409,-122.6941484,Sushi Bars,Bamboo Sushi,['delivery'],821,4.5,2,440
410,-122.6941484,Cocktail Bars,R&R Bar,['delivery'],44,4.5,2,182
411,-122.6941484,Indian,Bhuna,"['pickup', 'delivery']",185,4.0,2,168
412,-122.6941484,American (New),The Fireside,"['pickup', 'delivery']",451,4.0,2,436
413,-122.6945615,Italian,Serratto,['delivery'],705,4.0,3,83
414,-122.6945615,Italian,Caffe Mingo,['delivery'],268,4.0,2,56
415,-122.6945615,Indian,Bhuna,"['pickup', 'delivery']",185,4.0,2,55
416,-122.6945615,Brewpubs,Bantam Tavern,"['pickup', 'delivery']",76,4.5,2,144
417,-122.6945615,Cocktail Bars,R&R Bar,['delivery'],44,4.5,2,39
418,-122.6945615,Burmese,Top Burmese,"['pickup', 'delivery']",380,4.5,2,270
419,-122.6945615,Bars,Twenty First Ave Kitchen & Bar,['delivery'],196,3.5,1,17
420,-122.6945615,Chinese,Ling Garden Chinese Restaurant,"['pickup', 'delivery']",272,4.0,2,140
421,-122.6945615,Mediterranean,Carina Lounge,"['pickup', 'delivery']",197,4.5,2,283
422,-122.6945615,Pizza,Ranch PDX,"['pickup', 'delivery']",155,4.5,2,138
423,-122.6945615,Sushi Bars,Bamboo Sushi,['delivery'],821,4.5,2,311
424,-122.6945615,American (New),Papa Haydn Northwest,['delivery'],1296,4.0,2,328
425,-122.6945615,Wine Bars,Négociant,[],17,4.5,2,92
426,-122.6945615,Bakeries,Ken's Artisan Bakery,['delivery'],891,4.5,1,318
427,-122.6945615,American (New),The Fireside,"['pickup', 'delivery']",451,4.0,2,329
428,-122.6945615,Ice Cream & Frozen Yogurt,Salt & Straw,"['pickup', 'delivery']",4181,4.5,2,293
429,-122.6945615,Thai,Beau Thai Restaurant,"['pickup', 'delivery']",199,3.5,2,21
430,-122.6945615,Indian,Swagat Indian Cuisine,"['pickup', 'delivery']",545,4.0,2,152
431,-122.6945615,Thai,Thai Bloom!,['delivery'],639,4.0,2,455
432,-122.6945615,American (New),North 45,['delivery'],336,3.5,2,180
433,-122.6747467,American (Traditional),Tulip Shop Tavern,['delivery'],95,4.0,2,68
434,-122.6747467,Indian,Silsila the Flaming Tandoor,"['delivery', 'pickup']",144,4.5,2,60
435,-122.6747467,Ethiopian,E'Njoni Cafe,"['delivery', 'pickup']",346,4.0,2,125
436,-122.6747467,Breakfast & Brunch,Bad Habit Room,"['delivery', 'pickup']",182,4.5,2,196
437,-122.6747467,Tapas/Small Plates,Pollo Bravo,"['delivery', 'pickup']",186,4.5,2,396
438,-122.6747467,Breakfast & Brunch,Sweedeedee,['delivery'],545,4.0,2,256
439,-122.6747467,Pizza,Atlas Pizza,"['delivery', 'pickup']",86,3.5,2,46
440,-122.6747467,"Beer, Wine & Spirits",Saraveza,"['delivery', 'pickup']",300,4.0,2,191
441,-122.6747467,Mexican,Los Gorditos Norte,['delivery'],93,3.5,1,117
442,-122.6747467,American (Traditional),McMenamins Chapel Pub,['delivery'],168,3.5,2,308
443,-122.6747467,Bars,Killingsworth Dynasty,['delivery'],18,4.0,2,89
444,-122.6747467,Coffee & Tea,Nalu Kava Bar,['delivery'],22,5.0,2,293
445,-122.6747467,Coffee & Tea,red e café - coffee roasters,[],140,4.0,1,190
446,-122.6747467,Caribbean,Jamaican Homestyle Cuisine,"['delivery', 'pickup']",140,4.0,2,284
447,-122.6747467,Coffee & Tea,Coffeehouse-Five,['delivery'],117,3.5,1,28
448,-122.6747467,Bars,Haymaker,"['delivery', 'pickup']",86,4.5,2,409
449,-122.6747467,Mexican,Taqueria El Tarasco,['delivery'],28,4.0,1,220
450,-122.6747467,Beer Bar,The Red Fox,['delivery'],83,3.5,1,294
451,-122.6747467,Ethiopian,Meskel Market,[],6,4.0,1,79
452,-122.6747467,Ethiopian,Enat Kitchen,"['delivery', 'pickup']",195,4.5,2,389
453,-122.6820195,Sushi Bars,Momoyama,"['pickup', 'delivery']",118,4.5,3,31
454,-122.6820195,Sushi Bars,Yama Sushi & Sake Bar,"['delivery', 'pickup']",945,4.0,2,141
455,-122.6820195,Italian,Piazza Italia,"['pickup', 'delivery']",1055,4.0,2,73
456,-122.6820195,Cocktail Bars,Bar Rione,['delivery'],47,4.5,2,93
457,-122.6820195,Mediterranean,Mediterranean Exploration Company,['delivery'],925,4.5,2,394
458,-122.6820195,Brewpubs,Deschutes Brewery Portland Public House,"['pickup', 'delivery']",3427,4.0,2,442
459,-122.6820195,Wine Bars,Andina,['delivery'],3202,4.5,3,325
460,-122.6820195,American (Traditional),Jojo,[],128,4.0,2,196
461,-122.6820195,Mexican,Verde Cocina en la Perla,"['pickup', 'delivery']",79,4.0,2,160
462,-122.6820195,Pizza,The Star,['delivery'],340,4.0,2,255
463,-122.6820195,Lounges,Olive or Twist,['delivery'],155,4.5,2,127
464,-122.6820195,Italian,Allora,"['pickup', 'delivery']",328,4.0,2,249
465,-122.6820195,Ice Cream & Frozen Yogurt,Cool Moon Ice Cream,"['pickup', 'delivery']",502,4.5,2,43
466,-122.6820195,Italian,Piattino,"['pickup', 'delivery']",517,4.0,2,413
467,-122.6820195,American (New),Arden ,['delivery'],178,4.5,3,286
468,-122.6820195,Pizza,HOTLIPS Pizza - Pearl,"['pickup', 'delivery']",301,4.0,1,121
469,-122.6820195,Delis,Break Bread,['delivery'],226,4.5,2,169
470,-122.6820195,Sports Bars,Brix Tavern - Pearl District,['delivery'],1060,3.5,2,297
471,-122.6820195,Pubs,10 Barrel Brewing Portland,"['pickup', 'delivery']",1088,4.0,2,399
472,-122.6820195,Pizza,Oven and Shaker,['delivery'],779,4.0,2,412
473,-122.6766282,Steakhouses,Wilfs Restaurant & Jazz Bar,['delivery'],295,3.5,3,47
474,-122.6766282,Brewpubs,Deschutes Brewery Portland Public House,"['pickup', 'delivery']",3427,4.0,2,573
475,-122.6766282,Sushi Bars,Yama Sushi & Sake Bar,"['pickup', 'delivery']",945,4.0,2,376
476,-122.6766282,Southern,Screen Door Pearl District,['delivery'],576,4.5,2,687
477,-122.6766282,Thai,Farmhouse Kitchen Thai Cuisine,[],499,4.0,2,571
478,-122.6766282,Italian,Allora,"['pickup', 'delivery']",328,4.0,2,311
479,-122.6766282,Italian,Piattino,"['pickup', 'delivery']",517,4.0,2,613
480,-122.6766282,American (New),Arden ,['delivery'],178,4.5,3,449
481,-122.6766282,Sushi Bars,Momoyama,"['pickup', 'delivery']",118,4.5,3,391
482,-122.6766282,Vietnamese,Butterfly Belly Asian Cuisine,"['pickup', 'delivery']",519,4.0,2,372
483,-122.6766282,Pizza,Oven and Shaker,['delivery'],779,4.0,2,601
484,-122.6766282,Breakfast & Brunch,Ovation Coffee & Tea,['delivery'],846,4.5,1,581
485,-122.6766282,Bars,Tanner Creek Tavern,['delivery'],126,4.0,2,420
486,-122.6766282,Greek,Eleni's Philoxenia,"['pickup', 'delivery']",355,4.0,2,530
487,-122.6766282,Lounges,Teardrop Cocktail Lounge,['delivery'],904,4.5,2,518
488,-122.6766282,Italian,Piazza Italia,"['pickup', 'delivery']",1055,4.0,2,494
489,-122.6766282,Italian,Trattoria Gallo Nero,['delivery'],306,4.0,2,443
490,-122.6766282,Spanish,Can Font,"['pickup', 'delivery']",245,4.0,2,533
491,-122.6766282,Moroccan,Kasbah Moroccan Cafe,"['pickup', 'delivery']",362,5.0,2,507
492,-122.6766282,Bars,Ground Kontrol Classic Arcade,[],1403,4.0,1,480
493,-122.6986304,Burmese,Top Burmese Burma Joy,"['pickup', 'delivery']",72,4.5,2,17
494,-122.6986304,American (New),Grassa,"['pickup', 'delivery']",548,4.0,2,162
495,-122.6986304,Mexican,Matador NW Portland,"['pickup', 'delivery']",871,3.5,2,121
496,-122.6986304,Indian,Siri Indian Cuisine,"['pickup', 'delivery']",518,4.0,2,26
497,-122.6986304,French,St. Jack,['delivery'],390,4.0,3,236
498,-122.6986304,Sushi Bars,Bamboo Sushi,['delivery'],821,4.5,2,356
499,-122.6986304,American (Traditional),Stepping Stone Cafe,['delivery'],879,4.0,2,187
500,-122.6986304,Thai,Tara Thai Northwest,"['pickup', 'delivery']",193,3.5,2,12
501,-122.6986304,American (New),The Fireside,"['pickup', 'delivery']",451,4.0,2,395
502,-122.6986304,Pizza,Life of Pie,['delivery'],237,4.5,2,344
503,-122.6986304,Cocktail Bars,Bar West,"['pickup', 'delivery']",90,4.5,2,284
504,-122.6986304,American (New),Papa Haydn Northwest,['delivery'],1296,4.0,2,474
505,-122.6986304,Ice Cream & Frozen Yogurt,Salt & Straw,"['pickup', 'delivery']",4181,4.5,2,359
506,-122.6986304,Vietnamese,Lela's Bistro,"['pickup', 'delivery']",406,4.5,2,186
507,-122.6986304,Korean,Bibi2go,"['pickup', 'delivery']",319,4.5,1,219
508,-122.6986304,Thai,Langbaan,[],239,4.5,4,408
509,-122.6986304,American (Traditional),Breakside Brewery,['delivery'],359,4.0,2,256
510,-122.6986304,Pizza,Please Louise,['delivery'],195,4.5,2,328
511,-122.6986304,Italian,Serratto,['delivery'],705,4.0,3,461
512,-122.6986304,Bakeries,St. Honoré Boulangerie,"['pickup', 'delivery']",600,4.0,2,400
513,-122.6667604,Pizza,Life of Pie Pizza,['delivery'],859,4.5,2,201
514,-122.6667604,Cocktail Bars,Eem,"['delivery', 'pickup']",853,4.5,2,342
515,-122.6667604,Ramen,Kayo's Ramen Bar,"['delivery', 'pickup']",620,4.5,2,289
516,-122.6667604,Cafes,Bread & Honey Cafe,"['delivery', 'pickup']",229,4.5,2,148
517,-122.6667604,Food Trucks,Pepe Chile Taqueria & Catering,"['delivery', 'pickup']",94,4.5,2,127
518,-122.6667604,Thai,Zaap Thai,['delivery'],234,5.0,2,395
519,-122.6667604,Cajun/Creole,Eat: An Oyster Bar,['delivery'],521,3.5,2,262
520,-122.6667604,Sushi Bars,Sushi Hada,"['delivery', 'pickup']",118,4.5,1,289
521,-122.6667604,Music Venues,The Waypost,['delivery'],116,4.0,1,204
522,-122.6667604,Lounges,The Box Social,['delivery'],264,4.5,2,446
523,-122.6667604,Vietnamese,Lúa,['delivery'],102,4.5,2,475
524,-122.6667604,Middle Eastern,Mamma Khouri's,"['delivery', 'pickup']",114,5.0,2,289
525,-122.6667604,Delis,Kenny & Zuke's Delicatessen,"['delivery', 'pickup']",1273,3.5,2,304
526,-122.6667604,Ethiopian,Sengatera Ethiopian Restaurant,"['delivery', 'pickup']",88,4.5,2,509
527,-122.6667604,Vegan,The Whole Bowl,"['delivery', 'pickup']",53,4.5,1,166
528,-122.6667604,Caribbean,Yaad Style Jamaican Cuisine,"['delivery', 'pickup']",161,4.0,2,448
529,-122.6667604,Middle Eastern,Cedo's Falafel and Gyros,['delivery'],269,4.5,1,534
530,-122.6667604,Mexican,La Cocina Restaurant,"['delivery', 'pickup']",494,4.0,1,367
531,-122.6667604,Bars,Maui's on Williams,[],64,4.0,1,127
532,-122.6667604,Mexican,Quesabrosa,['delivery'],151,4.0,1,464
533,-122.6714408,Delis,Flying Elephants at South Waterfront,"['delivery', 'pickup']",51,3.5,2,58
534,-122.6714408,Poke,Olia Poke & Tea,"['delivery', 'pickup']",95,4.5,2,141
535,-122.6714408,Mexican,Cha Cha Cha Taqueria Moody,"['delivery', 'pickup']",127,3.0,2,278
536,-122.6714408,Juice Bars & Smoothies,Greenleaf Juice,"['delivery', 'pickup']",83,4.0,2,278
537,-122.6714408,Coffee & Tea,Starbucks,['delivery'],17,3.5,1,62
538,-122.6714408,American (Traditional),Daily Cafe at the Tram,['delivery'],75,3.5,1,434
539,-122.6714408,Delis,Riverwalk Cafe,['delivery'],17,3.5,1,485
540,-122.6987028,American (New),The Fireside,"['pickup', 'delivery']",451,4.0,2,64
541,-122.6987028,Sushi Bars,Bamboo Sushi,['delivery'],821,4.5,2,32
542,-122.6987028,Ice Cream & Frozen Yogurt,Salt & Straw,"['pickup', 'delivery']",4181,4.5,2,47
543,-122.6987028,American (New),Papa Haydn Northwest,['delivery'],1296,4.0,2,143
544,-122.6987028,American (New),Jo Bar & Rotisserie,[],260,4.0,2,133
545,-122.6987028,Mexican,Santa Fe Taqueria,"['pickup', 'delivery']",369,3.0,2,28
546,-122.6987028,Korean,Bibi2go,"['pickup', 'delivery']",319,4.5,1,112
547,-122.6987028,Ramen,Boxer Ramen,"['pickup', 'delivery']",283,4.0,2,35
548,-122.6987028,Bars,Nob Hill Bar & Grill,['delivery'],191,3.5,2,62
549,-122.6987028,Sushi Bars,Mio Sushi,"['pickup', 'delivery']",249,4.0,2,80
550,-122.6987028,Italian,Serratto,['delivery'],705,4.0,3,310
551,-122.6987028,Mediterranean,Carina Lounge,"['pickup', 'delivery']",197,4.5,2,517
552,-122.6987028,Mexican,Pepino's Mexican Grill,"['pickup', 'delivery']",412,4.0,1,37
553,-122.6987028,Burmese,Top Burmese,"['pickup', 'delivery']",380,4.5,2,486
554,-122.6987028,Thai,Thai Bloom!,['delivery'],639,4.0,2,423
555,-122.6987028,Pizza,Escape From New York Pizza,['pickup'],676,4.0,1,201
556,-122.6987028,Coffee & Tea,Tea Chai Te,['delivery'],539,4.0,2,110
557,-122.6987028,Bakeries,Ken's Artisan Bakery,['delivery'],891,4.5,1,542
558,-122.6987028,Coffee & Tea,Tea Social,['delivery'],265,4.0,1,77
559,-122.6987028,Japanese,Takibi,[],95,4.0,2,390
560,-122.6756573,Breweries,Stormbreaker Brewing,"['pickup', 'delivery']",415,4.0,2,73
561,-122.6756573,Sushi Bars,Samurai Blue,"['pickup', 'delivery']",371,4.0,2,38
562,-122.6756573,Thai,Mee Sen Thai Eatery,"['pickup', 'delivery']",500,4.0,2,144
563,-122.6756573,Breakfast & Brunch,Broder Nord,['delivery'],454,4.0,2,25
564,-122.6756573,Southern,Miss Delta,"['pickup', 'delivery']",962,3.5,2,186
565,-122.6756573,American (Traditional),Gravy,['delivery'],1562,4.0,2,194
566,-122.6756573,Donuts,Blue Star Donuts,"['pickup', 'delivery']",479,4.0,1,34
567,-122.6756573,Ice Cream & Frozen Yogurt,Kate's Ice Cream,['delivery'],125,4.5,2,21
568,-122.6756573,Mexican,Por Qué No? Taqueria,['delivery'],1314,4.0,2,205
569,-122.6756573,Lounges,Mississippi Pizza Pub & Atlantis Lounge,"['pickup', 'delivery']",475,4.0,1,155
570,-122.6756573,Music Venues,Mississippi Studios,[],170,4.0,2,163
571,-122.6756573,Bars,Interurban,"['pickup', 'delivery']",547,4.0,2,332
572,-122.6756573,Pizza,Lovely's Fifty Fifty,['delivery'],454,4.5,2,320
573,-122.6756573,Cocktail Bars,The 1905,"['pickup', 'delivery']",210,4.0,2,227
574,-122.6756573,Japanese,Uchu Sushi & Fried Chicken,"['pickup', 'delivery']",438,3.5,2,162
575,-122.6756573,Bars,Bar Bar,[],321,3.5,2,178
576,-122.6756573,Bars,The Rambler,['delivery'],229,4.0,2,454
577,-122.6756573,Food Trucks,Matt's BBQ,['delivery'],581,4.5,2,488
578,-122.6756573,Burgers,Little Big Burger,"['pickup', 'delivery']",258,4.0,1,21
579,-122.6756573,Wine Bars,Stem Wine Bar,"['pickup', 'delivery']",54,4.5,2,135
580,-122.6668663,Cocktail Bars,Eem,"['pickup', 'delivery']",853,4.5,2,29
581,-122.6668663,Ramen,Kayo's Ramen Bar,"['pickup', 'delivery']",620,4.5,2,76
582,-122.6668663,Pizza,Life of Pie Pizza,['delivery'],859,4.5,2,155
583,-122.6668663,Cajun/Creole,Eat: An Oyster Bar,['delivery'],521,3.5,2,92
584,-122.6668663,Vietnamese,Lúa,['delivery'],102,4.5,2,123
585,-122.6668663,Sushi Bars,Sushi Hada,"['pickup', 'delivery']",118,4.5,1,76
586,-122.6668663,Middle Eastern,Mamma Khouri's,"['pickup', 'delivery']",114,5.0,2,76
587,-122.6668663,Lounges,The Box Social,['delivery'],264,4.5,2,94
588,-122.6668663,Delis,Kenny & Zuke's Delicatessen,"['pickup', 'delivery']",1273,3.5,2,62
589,-122.6668663,Mexican,La Cocina Restaurant,"['pickup', 'delivery']",494,4.0,1,19
590,-122.6668663,Salad,Crisp Salads,"['pickup', 'delivery']",274,4.0,2,29
591,-122.6668663,Thai,Zaap Thai,['delivery'],234,5.0,2,463
592,-122.6668663,Mexican,Quesabrosa,['delivery'],151,4.0,1,118
593,-122.6668663,Desserts,Snowy Village,[],39,4.0,2,78
594,-122.6668663,Noodles,XLB,['delivery'],469,3.5,2,274
595,-122.6668663,Coffee & Tea,Either/Or,"['pickup', 'delivery']",73,4.0,2,168
596,-122.6668663,Cafes,Bread & Honey Cafe,"['pickup', 'delivery']",229,4.5,2,239
597,-122.6668663,American (Traditional),Shine Distillery & Grill,"['pickup', 'delivery']",130,4.5,2,409
598,-122.6668663,Bakeries,JinJu Patisserie,['delivery'],217,4.5,2,245
599,-122.6668663,Ethiopian,Sengatera Ethiopian Restaurant,"['pickup', 'delivery']",88,4.5,2,387
